# OpenSignals Text File Format. Version 1
# {"0C:43:14:24:80:23": {"position": 0, "device": "bitalino_rev", "device name": "0C:43:14:24:80:23", "device connection": "BTH0C:43:14:24:80:23", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-3-4", "time": "17:7:39.580", "channels": [1], "sensor": ["RAW"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	513	
1	0	0	0	0	508	
2	0	0	0	0	513	
3	0	0	0	0	513	
4	0	0	0	0	509	
5	0	0	0	0	512	
6	0	0	0	0	511	
7	0	0	0	0	510	
8	0	0	0	0	514	
9	0	0	0	0	511	
10	0	0	0	0	511	
11	0	0	0	0	512	
12	0	0	0	0	501	
13	0	0	0	0	511	
14	0	0	0	0	513	
15	0	0	0	0	508	
0	0	0	0	0	513	
1	0	0	0	0	510	
2	0	0	0	0	515	
3	0	0	0	0	510	
4	0	0	0	0	515	
5	0	0	0	0	512	
6	0	0	0	0	511	
7	0	0	0	0	508	
8	0	0	0	0	511	
9	0	0	0	0	512	
10	0	0	0	0	509	
11	0	0	0	0	520	
12	0	0	0	0	510	
13	0	0	0	0	516	
14	0	0	0	0	509	
15	0	0	0	0	508	
0	0	0	0	0	510	
1	0	0	0	0	512	
2	0	0	0	0	506	
3	0	0	0	0	514	
4	0	0	0	0	511	
5	0	0	0	0	512	
6	0	0	0	0	517	
7	0	0	0	0	512	
8	0	0	0	0	505	
9	0	0	0	0	513	
10	0	0	0	0	504	
11	0	0	0	0	508	
12	0	0	0	0	513	
13	0	0	0	0	521	
14	0	0	0	0	508	
15	0	0	0	0	511	
0	0	0	0	0	513	
1	0	0	0	0	512	
2	0	0	0	0	510	
3	0	0	0	0	514	
4	0	0	0	0	511	
5	0	0	0	0	508	
6	0	0	0	0	514	
7	0	0	0	0	512	
8	0	0	0	0	504	
9	0	0	0	0	513	
10	0	0	0	0	511	
11	0	0	0	0	510	
12	0	0	0	0	513	
13	0	0	0	0	513	
14	0	0	0	0	513	
15	0	0	0	0	513	
0	0	0	0	0	511	
1	0	0	0	0	512	
2	0	0	0	0	513	
3	0	0	0	0	504	
4	0	0	0	0	513	
5	0	0	0	0	510	
6	0	0	0	0	511	
7	0	0	0	0	508	
8	0	0	0	0	511	
9	0	0	0	0	514	
10	0	0	0	0	515	
11	0	0	0	0	509	
12	0	0	0	0	514	
13	0	0	0	0	514	
14	0	0	0	0	511	
15	0	0	0	0	513	
0	0	0	0	0	512	
1	0	0	0	0	507	
2	0	0	0	0	516	
3	0	0	0	0	512	
4	0	0	0	0	511	
5	0	0	0	0	513	
6	0	0	0	0	513	
7	0	0	0	0	514	
8	0	0	0	0	510	
9	0	0	0	0	508	
10	0	0	0	0	515	
11	0	0	0	0	511	
12	0	0	0	0	504	
13	0	0	0	0	510	
14	0	0	0	0	511	
15	0	0	0	0	512	
0	0	0	0	0	513	
1	0	0	0	0	515	
2	0	0	0	0	508	
3	0	0	0	0	511	
4	0	0	0	0	512	
5	0	0	0	0	515	
6	0	0	0	0	509	
7	0	0	0	0	515	
