nSeq,I1,I2,O1,O2,A1
6,0,0,0,0,498
7,0,0,0,0,438
8,0,0,0,0,545
9,0,0,0,0,423
10,0,0,0,0,788
11,0,0,0,0,637
12,0,0,0,0,547
13,0,0,0,0,583
14,0,0,0,0,462
15,0,0,0,0,628
0,0,0,0,0,387
1,0,0,0,0,477
2,0,0,0,0,305
3,0,0,0,0,497
4,0,0,0,0,451
5,0,0,0,0,659
6,0,0,0,0,409
7,0,0,0,0,457
8,0,0,0,0,455
9,0,0,0,0,463
10,0,0,0,0,331
11,0,0,0,0,527
12,0,0,0,0,598
13,0,0,0,0,363
14,0,0,0,0,435
15,0,0,0,0,565
0,0,0,0,0,498
1,0,0,0,0,520
2,0,0,0,0,565
3,0,0,0,0,545
4,0,0,0,0,444
5,0,0,0,0,660
6,0,0,0,0,395
7,0,0,0,0,514
8,0,0,0,0,542
9,0,0,0,0,538
10,0,0,0,0,605
11,0,0,0,0,459
12,0,0,0,0,547
13,0,0,0,0,579
14,0,0,0,0,455
15,0,0,0,0,468
0,0,0,0,0,488
1,0,0,0,0,510
2,0,0,0,0,634
3,0,0,0,0,513
4,0,0,0,0,461
5,0,0,0,0,458
6,0,0,0,0,438
7,0,0,0,0,393
8,0,0,0,0,574
9,0,0,0,0,604
10,0,0,0,0,447
11,0,0,0,0,361
12,0,0,0,0,419
13,0,0,0,0,544
14,0,0,0,0,837
15,0,0,0,0,588
0,0,0,0,0,444
1,0,0,0,0,546
2,0,0,0,0,425
3,0,0,0,0,291
4,0,0,0,0,466
5,0,0,0,0,511
6,0,0,0,0,494
7,0,0,0,0,384
8,0,0,0,0,497
9,0,0,0,0,484
10,0,0,0,0,503
11,0,0,0,0,558
12,0,0,0,0,504
13,0,0,0,0,532
14,0,0,0,0,392
15,0,0,0,0,163
0,0,0,0,0,560
1,0,0,0,0,524
2,0,0,0,0,523
3,0,0,0,0,506
4,0,0,0,0,392
5,0,0,0,0,525
6,0,0,0,0,514
7,0,0,0,0,517
8,0,0,0,0,526
9,0,0,0,0,504
10,0,0,0,0,546
11,0,0,0,0,536
12,0,0,0,0,515
13,0,0,0,0,519
14,0,0,0,0,511
15,0,0,0,0,519
0,0,0,0,0,513
1,0,0,0,0,513
2,0,0,0,0,512
3,0,0,0,0,524
4,0,0,0,0,516
5,0,0,0,0,493
6,0,0,0,0,521
7,0,0,0,0,531
8,0,0,0,0,510
9,0,0,0,0,514
10,0,0,0,0,510
11,0,0,0,0,509
12,0,0,0,0,495
13,0,0,0,0,508
14,0,0,0,0,508
15,0,0,0,0,514
0,0,0,0,0,497
1,0,0,0,0,526
2,0,0,0,0,505
3,0,0,0,0,509
4,0,0,0,0,513
5,0,0,0,0,517
6,0,0,0,0,506
7,0,0,0,0,523
8,0,0,0,0,504
9,0,0,0,0,512
10,0,0,0,0,506
11,0,0,0,0,529
12,0,0,0,0,503
13,0,0,0,0,513
14,0,0,0,0,501
15,0,0,0,0,508
0,0,0,0,0,509
1,0,0,0,0,514
2,0,0,0,0,521
3,0,0,0,0,511
4,0,0,0,0,505
5,0,0,0,0,512
6,0,0,0,0,507
7,0,0,0,0,509
8,0,0,0,0,511
9,0,0,0,0,522
10,0,0,0,0,508
11,0,0,0,0,510
12,0,0,0,0,494
13,0,0,0,0,504
14,0,0,0,0,501
15,0,0,0,0,520
0,0,0,0,0,510
1,0,0,0,0,524
2,0,0,0,0,504
3,0,0,0,0,514
4,0,0,0,0,521
5,0,0,0,0,519
6,0,0,0,0,502
7,0,0,0,0,516
8,0,0,0,0,487
9,0,0,0,0,518
10,0,0,0,0,514
11,0,0,0,0,514
12,0,0,0,0,508
13,0,0,0,0,516
14,0,0,0,0,512
15,0,0,0,0,497
0,0,0,0,0,520
1,0,0,0,0,476
2,0,0,0,0,542
3,0,0,0,0,505
4,0,0,0,0,547
5,0,0,0,0,465
6,0,0,0,0,477
7,0,0,0,0,492
8,0,0,0,0,551
9,0,0,0,0,559
10,0,0,0,0,460
11,0,0,0,0,497
12,0,0,0,0,535
13,0,0,0,0,519
14,0,0,0,0,492
15,0,0,0,0,568
0,0,0,0,0,562
1,0,0,0,0,545
2,0,0,0,0,431
3,0,0,0,0,542
4,0,0,0,0,458
5,0,0,0,0,550
6,0,0,0,0,513
7,0,0,0,0,540
8,0,0,0,0,453
9,0,0,0,0,512
10,0,0,0,0,592
11,0,0,0,0,467
12,0,0,0,0,440
13,0,0,0,0,467
14,0,0,0,0,504
15,0,0,0,0,497
0,0,0,0,0,526
1,0,0,0,0,517
2,0,0,0,0,489
3,0,0,0,0,573
4,0,0,0,0,541
5,0,0,0,0,517
6,0,0,0,0,404
7,0,0,0,0,561
8,0,0,0,0,571
9,0,0,0,0,541
10,0,0,0,0,473
11,0,0,0,0,493
12,0,0,0,0,532
13,0,0,0,0,554
14,0,0,0,0,378
15,0,0,0,0,591
0,0,0,0,0,543
1,0,0,0,0,500
2,0,0,0,0,515
3,0,0,0,0,589
4,0,0,0,0,539
5,0,0,0,0,505
6,0,0,0,0,558
7,0,0,0,0,465
8,0,0,0,0,497
9,0,0,0,0,497
10,0,0,0,0,463
11,0,0,0,0,484
12,0,0,0,0,567
13,0,0,0,0,503
14,0,0,0,0,355
15,0,0,0,0,493
0,0,0,0,0,476
1,0,0,0,0,357
2,0,0,0,0,580
3,0,0,0,0,714
4,0,0,0,0,484
5,0,0,0,0,501
6,0,0,0,0,525
7,0,0,0,0,524
8,0,0,0,0,461
9,0,0,0,0,526
10,0,0,0,0,620
11,0,0,0,0,502
12,0,0,0,0,508
13,0,0,0,0,472
14,0,0,0,0,551
15,0,0,0,0,467
0,0,0,0,0,440
1,0,0,0,0,531
2,0,0,0,0,476
3,0,0,0,0,485
4,0,0,0,0,586
5,0,0,0,0,502
6,0,0,0,0,391
7,0,0,0,0,554
8,0,0,0,0,508
9,0,0,0,0,525
10,0,0,0,0,503
11,0,0,0,0,582
12,0,0,0,0,465
13,0,0,0,0,527
14,0,0,0,0,506
15,0,0,0,0,608
0,0,0,0,0,524
1,0,0,0,0,544
2,0,0,0,0,511
3,0,0,0,0,534
4,0,0,0,0,478
5,0,0,0,0,476
6,0,0,0,0,537
7,0,0,0,0,523
8,0,0,0,0,506
9,0,0,0,0,532
10,0,0,0,0,503
11,0,0,0,0,522
12,0,0,0,0,485
13,0,0,0,0,526
14,0,0,0,0,518
15,0,0,0,0,433
0,0,0,0,0,513
1,0,0,0,0,520
2,0,0,0,0,510
3,0,0,0,0,520
4,0,0,0,0,507
5,0,0,0,0,514
6,0,0,0,0,375
7,0,0,0,0,527
8,0,0,0,0,504
9,0,0,0,0,545
10,0,0,0,0,516
11,0,0,0,0,526
12,0,0,0,0,508
13,0,0,0,0,519
14,0,0,0,0,496
15,0,0,0,0,523
0,0,0,0,0,498
1,0,0,0,0,535
2,0,0,0,0,485
3,0,0,0,0,535
4,0,0,0,0,502
5,0,0,0,0,522
6,0,0,0,0,505
7,0,0,0,0,521
8,0,0,0,0,506
9,0,0,0,0,515
10,0,0,0,0,518
11,0,0,0,0,523
12,0,0,0,0,505
13,0,0,0,0,539
14,0,0,0,0,498
15,0,0,0,0,523
0,0,0,0,0,507
1,0,0,0,0,531
2,0,0,0,0,500
3,0,0,0,0,519
4,0,0,0,0,503
5,0,0,0,0,528
6,0,0,0,0,511
7,0,0,0,0,523
8,0,0,0,0,511
9,0,0,0,0,531
10,0,0,0,0,503
11,0,0,0,0,526
12,0,0,0,0,508
13,0,0,0,0,522
14,0,0,0,0,504
15,0,0,0,0,524
0,0,0,0,0,505
1,0,0,0,0,521
2,0,0,0,0,506
3,0,0,0,0,527
4,0,0,0,0,502
5,0,0,0,0,519
6,0,0,0,0,502
7,0,0,0,0,522
8,0,0,0,0,493
9,0,0,0,0,528
10,0,0,0,0,507
11,0,0,0,0,524
12,0,0,0,0,505
13,0,0,0,0,529
14,0,0,0,0,503
15,0,0,0,0,523
0,0,0,0,0,528
1,0,0,0,0,535
2,0,0,0,0,519
3,0,0,0,0,531
4,0,0,0,0,508
5,0,0,0,0,525
6,0,0,0,0,502
7,0,0,0,0,526
8,0,0,0,0,507
9,0,0,0,0,532
10,0,0,0,0,489
11,0,0,0,0,528
12,0,0,0,0,520
13,0,0,0,0,534
14,0,0,0,0,509
15,0,0,0,0,524
0,0,0,0,0,503
1,0,0,0,0,515
2,0,0,0,0,493
3,0,0,0,0,608
4,0,0,0,0,416
5,0,0,0,0,555
6,0,0,0,0,482
7,0,0,0,0,540
8,0,0,0,0,508
9,0,0,0,0,514
10,0,0,0,0,540
11,0,0,0,0,535
12,0,0,0,0,472
13,0,0,0,0,506
14,0,0,0,0,528
15,0,0,0,0,492
0,0,0,0,0,518
1,0,0,0,0,543
2,0,0,0,0,480
3,0,0,0,0,551
4,0,0,0,0,480
5,0,0,0,0,556
6,0,0,0,0,512
7,0,0,0,0,501
8,0,0,0,0,575
9,0,0,0,0,482
10,0,0,0,0,618
11,0,0,0,0,521
12,0,0,0,0,497
13,0,0,0,0,509
14,0,0,0,0,487
15,0,0,0,0,505
0,0,0,0,0,520
1,0,0,0,0,512
2,0,0,0,0,521
3,0,0,0,0,536
4,0,0,0,0,487
5,0,0,0,0,525
6,0,0,0,0,479
7,0,0,0,0,519
8,0,0,0,0,527
9,0,0,0,0,533
10,0,0,0,0,482
11,0,0,0,0,584
12,0,0,0,0,490
13,0,0,0,0,528
14,0,0,0,0,479
15,0,0,0,0,329
0,0,0,0,0,510
1,0,0,0,0,503
2,0,0,0,0,415
3,0,0,0,0,652
4,0,0,0,0,583
5,0,0,0,0,640
6,0,0,0,0,550
7,0,0,0,0,524
8,0,0,0,0,586
9,0,0,0,0,571
10,0,0,0,0,590
11,0,0,0,0,460
12,0,0,0,0,519
13,0,0,0,0,745
14,0,0,0,0,449
15,0,0,0,0,657
0,0,0,0,0,541
1,0,0,0,0,461
2,0,0,0,0,422
3,0,0,0,0,423
4,0,0,0,0,358
5,0,0,0,0,594
6,0,0,0,0,569
7,0,0,0,0,457
8,0,0,0,0,270
9,0,0,0,0,522
10,0,0,0,0,653
11,0,0,0,0,675
12,0,0,0,0,468
13,0,0,0,0,696
14,0,0,0,0,459
15,0,0,0,0,518
0,0,0,0,0,415
1,0,0,0,0,911
2,0,0,0,0,488
3,0,0,0,0,730
4,0,0,0,0,396
5,0,0,0,0,278
6,0,0,0,0,445
7,0,0,0,0,1022
8,0,0,0,0,472
9,0,0,0,0,521
10,0,0,0,0,260
11,0,0,0,0,399
12,0,0,0,0,669
13,0,0,0,0,687
14,0,0,0,0,264
15,0,0,0,0,547
0,0,0,0,0,451
1,0,0,0,0,626
2,0,0,0,0,443
3,0,0,0,0,332
4,0,0,0,0,289
5,0,0,0,0,485
6,0,0,0,0,342
7,0,0,0,0,316
8,0,0,0,0,549
9,0,0,0,0,998
10,0,0,0,0,447
11,0,0,0,0,539
12,0,0,0,0,519
13,0,0,0,0,484
14,0,0,0,0,811
15,0,0,0,0,438
0,0,0,0,0,477
1,0,0,0,0,597
2,0,0,0,0,481
3,0,0,0,0,482
4,0,0,0,0,504
5,0,0,0,0,542
6,0,0,0,0,523
7,0,0,0,0,537
8,0,0,0,0,519
9,0,0,0,0,553
10,0,0,0,0,515
11,0,0,0,0,536
12,0,0,0,0,509
13,0,0,0,0,529
14,0,0,0,0,504
15,0,0,0,0,531
0,0,0,0,0,504
1,0,0,0,0,537
2,0,0,0,0,512
3,0,0,0,0,545
4,0,0,0,0,506
5,0,0,0,0,547
6,0,0,0,0,510
7,0,0,0,0,530
8,0,0,0,0,498
9,0,0,0,0,551
10,0,0,0,0,497
11,0,0,0,0,522
12,0,0,0,0,534
13,0,0,0,0,484
14,0,0,0,0,518
15,0,0,0,0,532
0,0,0,0,0,511
1,0,0,0,0,534
2,0,0,0,0,504
3,0,0,0,0,532
4,0,0,0,0,500
5,0,0,0,0,530
6,0,0,0,0,465
7,0,0,0,0,560
8,0,0,0,0,508
9,0,0,0,0,535
10,0,0,0,0,505
11,0,0,0,0,537
12,0,0,0,0,505
13,0,0,0,0,534
14,0,0,0,0,495
15,0,0,0,0,510
0,0,0,0,0,512
1,0,0,0,0,558
2,0,0,0,0,502
3,0,0,0,0,527
4,0,0,0,0,503
5,0,0,0,0,536
6,0,0,0,0,504
7,0,0,0,0,526
8,0,0,0,0,496
9,0,0,0,0,539
10,0,0,0,0,502
11,0,0,0,0,509
12,0,0,0,0,505
13,0,0,0,0,523
14,0,0,0,0,498
15,0,0,0,0,537
0,0,0,0,0,502
1,0,0,0,0,537
2,0,0,0,0,501
3,0,0,0,0,527
4,0,0,0,0,585
5,0,0,0,0,546
6,0,0,0,0,497
7,0,0,0,0,539
8,0,0,0,0,504
9,0,0,0,0,538
10,0,0,0,0,500
11,0,0,0,0,534
12,0,0,0,0,500
13,0,0,0,0,536
14,0,0,0,0,509
15,0,0,0,0,544
0,0,0,0,0,507
1,0,0,0,0,548
2,0,0,0,0,509
3,0,0,0,0,535
4,0,0,0,0,504
5,0,0,0,0,531
6,0,0,0,0,509
7,0,0,0,0,563
8,0,0,0,0,493
9,0,0,0,0,527
10,0,0,0,0,492
11,0,0,0,0,544
12,0,0,0,0,544
13,0,0,0,0,525
14,0,0,0,0,494
15,0,0,0,0,536
0,0,0,0,0,504
1,0,0,0,0,535
2,0,0,0,0,503
3,0,0,0,0,547
4,0,0,0,0,493
5,0,0,0,0,546
6,0,0,0,0,492
7,0,0,0,0,536
8,0,0,0,0,502
9,0,0,0,0,537
10,0,0,0,0,498
11,0,0,0,0,536
12,0,0,0,0,502
13,0,0,0,0,534
14,0,0,0,0,508
15,0,0,0,0,530
0,0,0,0,0,515
1,0,0,0,0,571
2,0,0,0,0,508
3,0,0,0,0,540
4,0,0,0,0,462
5,0,0,0,0,542
6,0,0,0,0,418
7,0,0,0,0,472
8,0,0,0,0,541
9,0,0,0,0,487
10,0,0,0,0,529
11,0,0,0,0,581
12,0,0,0,0,643
13,0,0,0,0,651
14,0,0,0,0,558
15,0,0,0,0,647
0,0,0,0,0,849
1,0,0,0,0,651
2,0,0,0,0,436
3,0,0,0,0,542
4,0,0,0,0,550
5,0,0,0,0,627
6,0,0,0,0,497
7,0,0,0,0,850
8,0,0,0,0,279
9,0,0,0,0,371
10,0,0,0,0,569
11,0,0,0,0,483
12,0,0,0,0,761
13,0,0,0,0,495
14,0,0,0,0,629
15,0,0,0,0,550
0,0,0,0,0,882
1,0,0,0,0,436
2,0,0,0,0,212
3,0,0,0,0,558
4,0,0,0,0,268
5,0,0,0,0,374
6,0,0,0,0,464
7,0,0,0,0,579
8,0,0,0,0,345
9,0,0,0,0,536
10,0,0,0,0,627
11,0,0,0,0,329
12,0,0,0,0,470
13,0,0,0,0,453
14,0,0,0,0,460
15,0,0,0,0,430
0,0,0,0,0,494
1,0,0,0,0,334
2,0,0,0,0,460
3,0,0,0,0,601
4,0,0,0,0,503
5,0,0,0,0,430
6,0,0,0,0,540
7,0,0,0,0,607
8,0,0,0,0,772
9,0,0,0,0,387
10,0,0,0,0,502
11,0,0,0,0,353
12,0,0,0,0,448
13,0,0,0,0,343
14,0,0,0,0,441
15,0,0,0,0,395
0,0,0,0,0,425
1,0,0,0,0,550
2,0,0,0,0,787
3,0,0,0,0,405
4,0,0,0,0,457
5,0,0,0,0,332
6,0,0,0,0,431
7,0,0,0,0,589
8,0,0,0,0,455
9,0,0,0,0,374
10,0,0,0,0,588
11,0,0,0,0,476
12,0,0,0,0,422
13,0,0,0,0,375
14,0,0,0,0,403
15,0,0,0,0,917
0,0,0,0,0,433
1,0,0,0,0,785
2,0,0,0,0,338
3,0,0,0,0,755
4,0,0,0,0,487
5,0,0,0,0,569
6,0,0,0,0,546
7,0,0,0,0,816
8,0,0,0,0,483
9,0,0,0,0,631
10,0,0,0,0,750
11,0,0,0,0,412
12,0,0,0,0,614
13,0,0,0,0,514
14,0,0,0,0,537
15,0,0,0,0,523
0,0,0,0,0,453
1,0,0,0,0,529
2,0,0,0,0,490
3,0,0,0,0,745
4,0,0,0,0,600
5,0,0,0,0,454
6,0,0,0,0,519
7,0,0,0,0,546
8,0,0,0,0,503
9,0,0,0,0,529
10,0,0,0,0,504
11,0,0,0,0,550
12,0,0,0,0,523
13,0,0,0,0,585
14,0,0,0,0,503
15,0,0,0,0,545
0,0,0,0,0,486
1,0,0,0,0,539
2,0,0,0,0,499
3,0,0,0,0,552
4,0,0,0,0,504
5,0,0,0,0,554
6,0,0,0,0,511
7,0,0,0,0,495
8,0,0,0,0,500
9,0,0,0,0,537
10,0,0,0,0,493
11,0,0,0,0,551
12,0,0,0,0,502
13,0,0,0,0,543
14,0,0,0,0,501
15,0,0,0,0,537
0,0,0,0,0,507
1,0,0,0,0,558
2,0,0,0,0,499
3,0,0,0,0,546
4,0,0,0,0,492
5,0,0,0,0,541
6,0,0,0,0,507
7,0,0,0,0,551
8,0,0,0,0,496
9,0,0,0,0,546
10,0,0,0,0,505
11,0,0,0,0,542
12,0,0,0,0,496
13,0,0,0,0,508
14,0,0,0,0,503
15,0,0,0,0,549
0,0,0,0,0,500
1,0,0,0,0,551
2,0,0,0,0,496
3,0,0,0,0,545
4,0,0,0,0,503
5,0,0,0,0,504
6,0,0,0,0,521
7,0,0,0,0,554
8,0,0,0,0,502
9,0,0,0,0,551
10,0,0,0,0,504
11,0,0,0,0,550
12,0,0,0,0,502
13,0,0,0,0,549
14,0,0,0,0,506
15,0,0,0,0,557
0,0,0,0,0,517
1,0,0,0,0,526
2,0,0,0,0,503
3,0,0,0,0,551
4,0,0,0,0,503
5,0,0,0,0,550
6,0,0,0,0,504
7,0,0,0,0,556
8,0,0,0,0,502
9,0,0,0,0,545
10,0,0,0,0,503
11,0,0,0,0,549
12,0,0,0,0,503
13,0,0,0,0,551
14,0,0,0,0,504
15,0,0,0,0,547
0,0,0,0,0,500
1,0,0,0,0,546
2,0,0,0,0,497
3,0,0,0,0,546
4,0,0,0,0,511
5,0,0,0,0,548
6,0,0,0,0,512
7,0,0,0,0,555
8,0,0,0,0,496
9,0,0,0,0,551
10,0,0,0,0,501
11,0,0,0,0,549
12,0,0,0,0,500
13,0,0,0,0,550
14,0,0,0,0,509
15,0,0,0,0,547
0,0,0,0,0,508
1,0,0,0,0,540
2,0,0,0,0,496
3,0,0,0,0,562
4,0,0,0,0,512
5,0,0,0,0,543
6,0,0,0,0,456
7,0,0,0,0,552
8,0,0,0,0,511
9,0,0,0,0,552
10,0,0,0,0,499
11,0,0,0,0,560
12,0,0,0,0,574
13,0,0,0,0,594
14,0,0,0,0,466
15,0,0,0,0,535
0,0,0,0,0,530
1,0,0,0,0,546
2,0,0,0,0,482
3,0,0,0,0,600
4,0,0,0,0,508
5,0,0,0,0,578
6,0,0,0,0,483
7,0,0,0,0,475
8,0,0,0,0,451
9,0,0,0,0,551
10,0,0,0,0,504
11,0,0,0,0,546
12,0,0,0,0,513
13,0,0,0,0,576
14,0,0,0,0,514
15,0,0,0,0,604
0,0,0,0,0,624
1,0,0,0,0,527
2,0,0,0,0,492
3,0,0,0,0,552
4,0,0,0,0,528
5,0,0,0,0,554
6,0,0,0,0,504
7,0,0,0,0,574
8,0,0,0,0,462
9,0,0,0,0,527
10,0,0,0,0,520
11,0,0,0,0,676
12,0,0,0,0,539
13,0,0,0,0,532
14,0,0,0,0,502
15,0,0,0,0,473
0,0,0,0,0,504
1,0,0,0,0,696
2,0,0,0,0,489
3,0,0,0,0,664
4,0,0,0,0,459
5,0,0,0,0,475
6,0,0,0,0,439
7,0,0,0,0,548
8,0,0,0,0,451
9,0,0,0,0,397
10,0,0,0,0,549
11,0,0,0,0,560
12,0,0,0,0,449
13,0,0,0,0,435
14,0,0,0,0,417
15,0,0,0,0,733
0,0,0,0,0,354
1,0,0,0,0,644
2,0,0,0,0,479
3,0,0,0,0,534
4,0,0,0,0,554
5,0,0,0,0,689
6,0,0,0,0,694
7,0,0,0,0,628
8,0,0,0,0,475
9,0,0,0,0,561
10,0,0,0,0,500
11,0,0,0,0,456
12,0,0,0,0,556
13,0,0,0,0,664
14,0,0,0,0,762
15,0,0,0,0,445
0,0,0,0,0,635
1,0,0,0,0,478
2,0,0,0,0,395
3,0,0,0,0,587
4,0,0,0,0,527
5,0,0,0,0,370
6,0,0,0,0,405
7,0,0,0,0,525
8,0,0,0,0,536
9,0,0,0,0,539
10,0,0,0,0,706
11,0,0,0,0,453
12,0,0,0,0,382
13,0,0,0,0,512
14,0,0,0,0,478
15,0,0,0,0,703
0,0,0,0,0,414
1,0,0,0,0,412
2,0,0,0,0,157
3,0,0,0,0,438
4,0,0,0,0,502
5,0,0,0,0,472
6,0,0,0,0,328
7,0,0,0,0,530
8,0,0,0,0,526
9,0,0,0,0,612
10,0,0,0,0,313
11,0,0,0,0,493
12,0,0,0,0,462
13,0,0,0,0,785
14,0,0,0,0,428
15,0,0,0,0,423
0,0,0,0,0,519
1,0,0,0,0,520
2,0,0,0,0,462
3,0,0,0,0,623
4,0,0,0,0,492
5,0,0,0,0,614
6,0,0,0,0,497
7,0,0,0,0,623
8,0,0,0,0,518
9,0,0,0,0,492
10,0,0,0,0,523
11,0,0,0,0,1012
12,0,0,0,0,468
13,0,0,0,0,590
14,0,0,0,0,504
15,0,0,0,0,564
0,0,0,0,0,470
1,0,0,0,0,571
2,0,0,0,0,502
3,0,0,0,0,545
4,0,0,0,0,406
5,0,0,0,0,547
6,0,0,0,0,524
7,0,0,0,0,530
8,0,0,0,0,503
9,0,0,0,0,547
10,0,0,0,0,510
11,0,0,0,0,544
12,0,0,0,0,348
13,0,0,0,0,550
14,0,0,0,0,501
15,0,0,0,0,540
0,0,0,0,0,510
1,0,0,0,0,544
2,0,0,0,0,506
3,0,0,0,0,543
4,0,0,0,0,509
5,0,0,0,0,539
6,0,0,0,0,508
7,0,0,0,0,551
8,0,0,0,0,543
9,0,0,0,0,556
10,0,0,0,0,506
11,0,0,0,0,546
12,0,0,0,0,501
13,0,0,0,0,544
14,0,0,0,0,503
15,0,0,0,0,547
0,0,0,0,0,499
1,0,0,0,0,542
2,0,0,0,0,503
3,0,0,0,0,546
4,0,0,0,0,507
5,0,0,0,0,548
6,0,0,0,0,503
7,0,0,0,0,548
8,0,0,0,0,493
9,0,0,0,0,544
10,0,0,0,0,506
11,0,0,0,0,551
12,0,0,0,0,501
13,0,0,0,0,548
14,0,0,0,0,501
15,0,0,0,0,558
0,0,0,0,0,505
1,0,0,0,0,577
2,0,0,0,0,504
3,0,0,0,0,554
4,0,0,0,0,497
5,0,0,0,0,552
6,0,0,0,0,501
7,0,0,0,0,561
8,0,0,0,0,503
9,0,0,0,0,561
10,0,0,0,0,501
11,0,0,0,0,557
12,0,0,0,0,501
13,0,0,0,0,563
14,0,0,0,0,503
15,0,0,0,0,564
0,0,0,0,0,503
1,0,0,0,0,563
2,0,0,0,0,501
3,0,0,0,0,561
4,0,0,0,0,502
5,0,0,0,0,567
6,0,0,0,0,508
7,0,0,0,0,566
8,0,0,0,0,499
9,0,0,0,0,565
10,0,0,0,0,501
11,0,0,0,0,564
12,0,0,0,0,500
13,0,0,0,0,569
14,0,0,0,0,500
15,0,0,0,0,567
0,0,0,0,0,498
1,0,0,0,0,566
2,0,0,0,0,500
3,0,0,0,0,567
4,0,0,0,0,501
5,0,0,0,0,565
6,0,0,0,0,501
7,0,0,0,0,564
8,0,0,0,0,501
9,0,0,0,0,563
10,0,0,0,0,500
11,0,0,0,0,560
12,0,0,0,0,499
13,0,0,0,0,535
14,0,0,0,0,518
15,0,0,0,0,565
0,0,0,0,0,491
1,0,0,0,0,600
2,0,0,0,0,493
3,0,0,0,0,557
4,0,0,0,0,502
5,0,0,0,0,557
6,0,0,0,0,495
7,0,0,0,0,567
8,0,0,0,0,499
9,0,0,0,0,552
10,0,0,0,0,499
11,0,0,0,0,553
12,0,0,0,0,499
13,0,0,0,0,563
14,0,0,0,0,527
15,0,0,0,0,548
0,0,0,0,0,504
1,0,0,0,0,558
2,0,0,0,0,490
3,0,0,0,0,550
4,0,0,0,0,495
5,0,0,0,0,555
6,0,0,0,0,491
7,0,0,0,0,559
8,0,0,0,0,502
9,0,0,0,0,557
10,0,0,0,0,504
11,0,0,0,0,546
12,0,0,0,0,504
13,0,0,0,0,561
14,0,0,0,0,472
15,0,0,0,0,539
0,0,0,0,0,524
1,0,0,0,0,537
2,0,0,0,0,502
3,0,0,0,0,556
4,0,0,0,0,495
5,0,0,0,0,556
6,0,0,0,0,485
7,0,0,0,0,555
8,0,0,0,0,555
9,0,0,0,0,541
10,0,0,0,0,501
11,0,0,0,0,559
12,0,0,0,0,505
13,0,0,0,0,554
14,0,0,0,0,510
15,0,0,0,0,545
0,0,0,0,0,496
1,0,0,0,0,562
2,0,0,0,0,496
3,0,0,0,0,549
4,0,0,0,0,503
5,0,0,0,0,557
6,0,0,0,0,508
7,0,0,0,0,556
8,0,0,0,0,487
9,0,0,0,0,542
10,0,0,0,0,497
11,0,0,0,0,556
12,0,0,0,0,505
13,0,0,0,0,552
14,0,0,0,0,503
15,0,0,0,0,555
0,0,0,0,0,499
1,0,0,0,0,558
2,0,0,0,0,498
3,0,0,0,0,557
4,0,0,0,0,499
5,0,0,0,0,559
6,0,0,0,0,499
7,0,0,0,0,555
8,0,0,0,0,500
9,0,0,0,0,555
10,0,0,0,0,507
11,0,0,0,0,553
12,0,0,0,0,500
13,0,0,0,0,553
14,0,0,0,0,503
15,0,0,0,0,551
0,0,0,0,0,504
1,0,0,0,0,558
2,0,0,0,0,502
3,0,0,0,0,559
4,0,0,0,0,498
5,0,0,0,0,556
6,0,0,0,0,504
7,0,0,0,0,555
8,0,0,0,0,509
9,0,0,0,0,555
10,0,0,0,0,507
11,0,0,0,0,555
12,0,0,0,0,505
13,0,0,0,0,557
14,0,0,0,0,504
15,0,0,0,0,554
0,0,0,0,0,503
1,0,0,0,0,555
2,0,0,0,0,504
3,0,0,0,0,547
4,0,0,0,0,501
5,0,0,0,0,558
6,0,0,0,0,507
7,0,0,0,0,563
8,0,0,0,0,502
9,0,0,0,0,561
10,0,0,0,0,498
11,0,0,0,0,561
12,0,0,0,0,496
13,0,0,0,0,555
14,0,0,0,0,506
15,0,0,0,0,557
0,0,0,0,0,500
1,0,0,0,0,555
2,0,0,0,0,502
3,0,0,0,0,559
4,0,0,0,0,498
5,0,0,0,0,556
6,0,0,0,0,501
7,0,0,0,0,553
8,0,0,0,0,484
9,0,0,0,0,557
10,0,0,0,0,503
11,0,0,0,0,560
12,0,0,0,0,501
13,0,0,0,0,554
14,0,0,0,0,506
15,0,0,0,0,549
0,0,0,0,0,514
1,0,0,0,0,554
2,0,0,0,0,505
3,0,0,0,0,554
4,0,0,0,0,502
5,0,0,0,0,559
6,0,0,0,0,499
7,0,0,0,0,558
8,0,0,0,0,503
9,0,0,0,0,563
10,0,0,0,0,501
11,0,0,0,0,562
12,0,0,0,0,504
13,0,0,0,0,559
14,0,0,0,0,507
15,0,0,0,0,558
0,0,0,0,0,501
1,0,0,0,0,550
2,0,0,0,0,501
3,0,0,0,0,554
4,0,0,0,0,503
5,0,0,0,0,559
6,0,0,0,0,499
7,0,0,0,0,560
8,0,0,0,0,495
9,0,0,0,0,564
10,0,0,0,0,502
11,0,0,0,0,561
12,0,0,0,0,502
13,0,0,0,0,561
14,0,0,0,0,499
15,0,0,0,0,558
0,0,0,0,0,505
1,0,0,0,0,573
2,0,0,0,0,508
3,0,0,0,0,561
4,0,0,0,0,502
5,0,0,0,0,560
6,0,0,0,0,500
7,0,0,0,0,560
8,0,0,0,0,498
9,0,0,0,0,558
10,0,0,0,0,505
11,0,0,0,0,559
12,0,0,0,0,498
13,0,0,0,0,562
14,0,0,0,0,502
15,0,0,0,0,560
0,0,0,0,0,501
1,0,0,0,0,562
