# OpenSignals Text File Format. Version 1
# {"0C:43:14:24:80:23": {"position": 0, "device": "bitalino_rev", "device name": "0C:43:14:24:80:23", "device connection": "0C:43:14:24:80:23", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-2-29", "time": "11:37:52.928", "channels": [2], "sensor": ["ECGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	522	
1	0	0	0	0	524	
2	0	0	0	0	519	
3	0	0	0	0	523	
4	0	0	0	0	521	
5	0	0	0	0	520	
6	0	0	0	0	503	
7	0	0	0	0	491	
8	0	0	0	0	483	
9	0	0	0	0	481	
10	0	0	0	0	479	
11	0	0	0	0	499	
12	0	0	0	0	506	
13	0	0	0	0	513	
14	0	0	0	0	522	
15	0	0	0	0	536	
0	0	0	0	0	545	
1	0	0	0	0	548	
2	0	0	0	0	525	
3	0	0	0	0	532	
4	0	0	0	0	505	
5	0	0	0	0	499	
6	0	0	0	0	520	
7	0	0	0	0	516	
8	0	0	0	0	536	
9	0	0	0	0	524	
10	0	0	0	0	520	
11	0	0	0	0	507	
12	0	0	0	0	496	
13	0	0	0	0	500	
14	0	0	0	0	499	
15	0	0	0	0	521	
0	0	0	0	0	510	
1	0	0	0	0	507	
2	0	0	0	0	508	
3	0	0	0	0	483	
4	0	0	0	0	487	
5	0	0	0	0	493	
6	0	0	0	0	486	
7	0	0	0	0	514	
8	0	0	0	0	518	
9	0	0	0	0	542	
10	0	0	0	0	533	
11	0	0	0	0	531	
12	0	0	0	0	516	
13	0	0	0	0	504	
14	0	0	0	0	485	
15	0	0	0	0	490	
0	0	0	0	0	505	
1	0	0	0	0	518	
2	0	0	0	0	516	
3	0	0	0	0	531	
4	0	0	0	0	519	
5	0	0	0	0	518	
6	0	0	0	0	505	
7	0	0	0	0	507	
8	0	0	0	0	500	
9	0	0	0	0	501	
10	0	0	0	0	508	
11	0	0	0	0	507	
12	0	0	0	0	505	
13	0	0	0	0	526	
14	0	0	0	0	518	
15	0	0	0	0	524	
0	0	0	0	0	508	
1	0	0	0	0	492	
2	0	0	0	0	480	
3	0	0	0	0	483	
4	0	0	0	0	481	
5	0	0	0	0	494	
6	0	0	0	0	513	
7	0	0	0	0	518	
8	0	0	0	0	508	
9	0	0	0	0	520	
10	0	0	0	0	512	
11	0	0	0	0	533	
12	0	0	0	0	534	
