nSeq,I1,I2,O1,O2,A5,A6
0	0	0	0	0	625	64
1	0	0	0	0	629	65
2	0	0	0	0	633	65
3	0	0	0	0	629	65
4	0	0	0	0	625	65
5	0	0	0	0	629	65
6	0	0	0	0	633	65
7	0	0	0	0	630	65
8	0	0	0	0	625	65
9	0	0	0	0	629	65
10	0	0	0	0	633	64
11	0	0	0	0	628	64
12	0	0	0	0	625	64
13	0	0	0	0	630	64
14	0	0	0	0	633	63
15	0	0	0	0	629	63
0	0	0	0	0	625	63
1	0	0	0	0	629	63
2	0	0	0	0	634	63
3	0	0	0	0	629	63
4	0	0	0	0	625	63
5	0	0	0	0	629	63
6	0	0	0	0	633	63
7	0	0	0	0	629	62
8	0	0	0	0	625	63
9	0	0	0	0	629	63
10	0	0	0	0	633	63
11	0	0	0	0	630	63
12	0	0	0	0	625	62
13	0	0	0	0	630	63
14	0	0	0	0	633	63
15	0	0	0	0	629	63
0	0	0	0	0	625	63
1	0	0	0	0	630	62
2	0	0	0	0	634	63
3	0	0	0	0	629	62
4	0	0	0	0	625	63
5	0	0	0	0	629	62
6	0	0	0	0	633	63
7	0	0	0	0	629	63
8	0	0	0	0	625	63
9	0	0	0	0	629	63
10	0	0	0	0	633	63
11	0	0	0	0	629	63
12	0	0	0	0	625	63
13	0	0	0	0	629	63
14	0	0	0	0	633	63
15	0	0	0	0	629	64
0	0	0	0	0	625	64
1	0	0	0	0	628	64
2	0	0	0	0	634	64
3	0	0	0	0	629	64
4	0	0	0	0	626	64
5	0	0	0	0	629	64
6	0	0	0	0	633	63
7	0	0	0	0	629	64
8	0	0	0	0	625	64
9	0	0	0	0	629	64
10	0	0	0	0	633	65
11	0	0	0	0	629	64
12	0	0	0	0	626	65
13	0	0	0	0	629	64
14	0	0	0	0	633	65
15	0	0	0	0	628	65
0	0	0	0	0	625	65
1	0	0	0	0	630	65
2	0	0	0	0	633	65
3	0	0	0	0	629	65
4	0	0	0	0	625	65
5	0	0	0	0	629	65
6	0	0	0	0	633	65
7	0	0	0	0	629	65
8	0	0	0	0	625	65
9	0	0	0	0	630	65
10	0	0	0	0	633	65
11	0	0	0	0	629	65
12	0	0	0	0	625	65
13	0	0	0	0	630	65
14	0	0	0	0	633	65
15	0	0	0	0	629	65
0	0	0	0	0	625	65
1	0	0	0	0	629	65
2	0	0	0	0	633	65
3	0	0	0	0	630	65
4	0	0	0	0	625	66
5	0	0	0	0	629	69
6	0	0	0	0	633	73
7	0	0	0	0	630	76
8	0	0	0	0	626	80
9	0	0	0	0	629	85
10	0	0	0	0	633	90
11	0	0	0	0	629	93
12	0	0	0	0	625	97
13	0	0	0	0	629	99
14	0	0	0	0	633	103
15	0	0	0	0	628	105
0	0	0	0	0	625	109
1	0	0	0	0	630	113
2	0	0	0	0	633	119
3	0	0	0	0	629	126
4	0	0	0	0	625	134
5	0	0	0	0	630	143
6	0	0	0	0	633	153
7	0	0	0	0	629	164
8	0	0	0	0	625	175
9	0	0	0	0	630	187
10	0	0	0	0	633	199
11	0	0	0	0	629	212
12	0	0	0	0	626	224
13	0	0	0	0	629	235
14	0	0	0	0	634	245
15	0	0	0	0	629	255
0	0	0	0	0	625	263
1	0	0	0	0	630	270
2	0	0	0	0	634	275
3	0	0	0	0	629	280
4	0	0	0	0	625	283
5	0	0	0	0	630	286
6	0	0	0	0	633	290
7	0	0	0	0	628	295
8	0	0	0	0	626	300
9	0	0	0	0	629	304
10	0	0	0	0	634	307
11	0	0	0	0	628	310
12	0	0	0	0	625	312
13	0	0	0	0	630	313
14	0	0	0	0	633	313
15	0	0	0	0	629	313
0	0	0	0	0	625	313
1	0	0	0	0	630	313
2	0	0	0	0	633	313
3	0	0	0	0	629	313
4	0	0	0	0	625	314
5	0	0	0	0	629	313
6	0	0	0	0	633	313
7	0	0	0	0	630	312
8	0	0	0	0	625	312
9	0	0	0	0	630	311
10	0	0	0	0	634	309
11	0	0	0	0	630	308
12	0	0	0	0	625	307
13	0	0	0	0	629	307
14	0	0	0	0	634	307
15	0	0	0	0	630	307
0	0	0	0	0	625	308
1	0	0	0	0	628	309
2	0	0	0	0	633	310
3	0	0	0	0	629	312
4	0	0	0	0	625	313
5	0	0	0	0	630	315
6	0	0	0	0	633	317
7	0	0	0	0	629	318
8	0	0	0	0	625	319
9	0	0	0	0	630	320
10	0	0	0	0	633	322
11	0	0	0	0	629	323
12	0	0	0	0	625	324
13	0	0	0	0	629	326
14	0	0	0	0	633	327
15	0	0	0	0	630	328
0	0	0	0	0	625	330
1	0	0	0	0	628	332
2	0	0	0	0	633	333
3	0	0	0	0	629	335
4	0	0	0	0	625	337
5	0	0	0	0	630	338
6	0	0	0	0	633	340
7	0	0	0	0	630	342
8	0	0	0	0	625	344
9	0	0	0	0	629	345
10	0	0	0	0	634	347
11	0	0	0	0	629	347
12	0	0	0	0	625	348
13	0	0	0	0	629	349
14	0	0	0	0	634	349
15	0	0	0	0	630	350
