nSeq,I1,I2,O1,O2,A1
0	0	0	0	0	689
1	0	0	0	0	377
2	0	0	0	0	690
3	0	0	0	0	374
4	0	0	0	0	690
5	0	0	0	0	374
6	0	0	0	0	689
7	0	0	0	0	373
8	0	0	0	0	692
9	0	0	0	0	371
10	0	0	0	0	689
11	0	0	0	0	371
12	0	0	0	0	688
13	0	0	0	0	373
14	0	0	0	0	684
15	0	0	0	0	373
0	0	0	0	0	689
1	0	0	0	0	369
2	0	0	0	0	688
3	0	0	0	0	370
4	0	0	0	0	688
5	0	0	0	0	371
6	0	0	0	0	689
7	0	0	0	0	368
8	0	0	0	0	688
9	0	0	0	0	372
10	0	0	0	0	684
11	0	0	0	0	375
12	0	0	0	0	680
13	0	0	0	0	368
14	0	0	0	0	680
15	0	0	0	0	371
0	0	0	0	0	681
1	0	0	0	0	371
2	0	0	0	0	681
3	0	0	0	0	371
4	0	0	0	0	682
5	0	0	0	0	368
6	0	0	0	0	681
7	0	0	0	0	372
8	0	0	0	0	683
9	0	0	0	0	371
10	0	0	0	0	683
11	0	0	0	0	368
12	0	0	0	0	683
13	0	0	0	0	372
14	0	0	0	0	683
15	0	0	0	0	371
0	0	0	0	0	684
1	0	0	0	0	369
2	0	0	0	0	679
3	0	0	0	0	367
4	0	0	0	0	682
5	0	0	0	0	367
6	0	0	0	0	681
7	0	0	0	0	370
8	0	0	0	0	679
9	0	0	0	0	367
10	0	0	0	0	679
11	0	0	0	0	367
12	0	0	0	0	676
13	0	0	0	0	369
14	0	0	0	0	679
15	0	0	0	0	366
0	0	0	0	0	676
1	0	0	0	0	367
2	0	0	0	0	676
3	0	0	0	0	367
4	0	0	0	0	677
5	0	0	0	0	368
6	0	0	0	0	679
7	0	0	0	0	369
8	0	0	0	0	676
9	0	0	0	0	364
10	0	0	0	0	675
11	0	0	0	0	364
12	0	0	0	0	674
13	0	0	0	0	364
14	0	0	0	0	673
15	0	0	0	0	366
0	0	0	0	0	675
1	0	0	0	0	367
2	0	0	0	0	674
3	0	0	0	0	366
4	0	0	0	0	667
5	0	0	0	0	367
6	0	0	0	0	675
7	0	0	0	0	364
8	0	0	0	0	673
9	0	0	0	0	365
10	0	0	0	0	675
11	0	0	0	0	363
12	0	0	0	0	675
13	0	0	0	0	364
14	0	0	0	0	674
15	0	0	0	0	361
0	0	0	0	0	674
1	0	0	0	0	363
2	0	0	0	0	672
3	0	0	0	0	365
4	0	0	0	0	669
5	0	0	0	0	365
6	0	0	0	0	671
7	0	0	0	0	361
8	0	0	0	0	671
9	0	0	0	0	363
10	0	0	0	0	668
11	0	0	0	0	365
12	0	0	0	0	668
13	0	0	0	0	364
14	0	0	0	0	666
15	0	0	0	0	362
0	0	0	0	0	667
1	0	0	0	0	366
2	0	0	0	0	663
3	0	0	0	0	366
4	0	0	0	0	664
5	0	0	0	0	371
6	0	0	0	0	660
7	0	0	0	0	366
8	0	0	0	0	656
9	0	0	0	0	369
10	0	0	0	0	658
11	0	0	0	0	367
12	0	0	0	0	662
13	0	0	0	0	366
14	0	0	0	0	657
15	0	0	0	0	365
0	0	0	0	0	657
1	0	0	0	0	369
2	0	0	0	0	655
3	0	0	0	0	367
4	0	0	0	0	657
5	0	0	0	0	369
6	0	0	0	0	655
7	0	0	0	0	368
8	0	0	0	0	653
9	0	0	0	0	372
10	0	0	0	0	647
11	0	0	0	0	371
12	0	0	0	0	649
13	0	0	0	0	374
14	0	0	0	0	647
15	0	0	0	0	369
0	0	0	0	0	649
1	0	0	0	0	372
2	0	0	0	0	648
3	0	0	0	0	368
4	0	0	0	0	648
5	0	0	0	0	370
6	0	0	0	0	648
7	0	0	0	0	369
8	0	0	0	0	647
9	0	0	0	0	374
10	0	0	0	0	649
11	0	0	0	0	368
12	0	0	0	0	648
13	0	0	0	0	367
14	0	0	0	0	644
15	0	0	0	0	369
0	0	0	0	0	645
1	0	0	0	0	372
2	0	0	0	0	645
3	0	0	0	0	367
4	0	0	0	0	643
5	0	0	0	0	367
6	0	0	0	0	642
7	0	0	0	0	369
8	0	0	0	0	641
9	0	0	0	0	368
10	0	0	0	0	644
11	0	0	0	0	365
12	0	0	0	0	643
13	0	0	0	0	366
14	0	0	0	0	643
15	0	0	0	0	366
0	0	0	0	0	642
1	0	0	0	0	368
2	0	0	0	0	638
3	0	0	0	0	368
4	0	0	0	0	641
5	0	0	0	0	368
6	0	0	0	0	638
7	0	0	0	0	366
8	0	0	0	0	636
9	0	0	0	0	369
10	0	0	0	0	641
11	0	0	0	0	371
12	0	0	0	0	637
13	0	0	0	0	367
14	0	0	0	0	639
15	0	0	0	0	368
0	0	0	0	0	637
1	0	0	0	0	370
2	0	0	0	0	636
3	0	0	0	0	366
4	0	0	0	0	638
5	0	0	0	0	366
6	0	0	0	0	636
7	0	0	0	0	362
8	0	0	0	0	635
9	0	0	0	0	366
10	0	0	0	0	634
11	0	0	0	0	362
12	0	0	0	0	634
13	0	0	0	0	365
14	0	0	0	0	632
15	0	0	0	0	366
0	0	0	0	0	636
1	0	0	0	0	366
2	0	0	0	0	636
3	0	0	0	0	364
4	0	0	0	0	631
5	0	0	0	0	365
6	0	0	0	0	629
7	0	0	0	0	363
8	0	0	0	0	630
9	0	0	0	0	365
10	0	0	0	0	631
11	0	0	0	0	363
12	0	0	0	0	632
13	0	0	0	0	364
14	0	0	0	0	629
15	0	0	0	0	359
0	0	0	0	0	627
1	0	0	0	0	360
2	0	0	0	0	631
3	0	0	0	0	363
4	0	0	0	0	632
5	0	0	0	0	364
6	0	0	0	0	626
7	0	0	0	0	361
8	0	0	0	0	626
9	0	0	0	0	359
10	0	0	0	0	627
11	0	0	0	0	359
12	0	0	0	0	625
13	0	0	0	0	359
14	0	0	0	0	626
15	0	0	0	0	358
0	0	0	0	0	626
1	0	0	0	0	360
2	0	0	0	0	626
3	0	0	0	0	359
4	0	0	0	0	625
5	0	0	0	0	359
6	0	0	0	0	624
7	0	0	0	0	359
8	0	0	0	0	624
9	0	0	0	0	364
10	0	0	0	0	620
11	0	0	0	0	359
12	0	0	0	0	621
13	0	0	0	0	359
14	0	0	0	0	621
15	0	0	0	0	359
0	0	0	0	0	622
1	0	0	0	0	356
2	0	0	0	0	620
3	0	0	0	0	359
4	0	0	0	0	617
5	0	0	0	0	358
