nSeq,I1,I2,O1,O2,A3
4,0,0,0,0,372
5,0,0,0,0,372
6,0,0,0,0,372
7,0,0,0,0,372
8,0,0,0,0,372
9,0,0,0,0,372
10,0,0,0,0,372
11,0,0,0,0,372
12,0,0,0,0,372
13,0,0,0,0,372
14,0,0,0,0,372
15,0,0,0,0,372
0,0,0,0,0,372
1,0,0,0,0,372
2,0,0,0,0,372
3,0,0,0,0,372
4,0,0,0,0,371
5,0,0,0,0,371
6,0,0,0,0,372
7,0,0,0,0,371
8,0,0,0,0,371
9,0,0,0,0,371
10,0,0,0,0,371
11,0,0,0,0,371
12,0,0,0,0,371
13,0,0,0,0,371
14,0,0,0,0,371
15,0,0,0,0,371
0,0,0,0,0,371
1,0,0,0,0,371
2,0,0,0,0,371
3,0,0,0,0,371
4,0,0,0,0,371
5,0,0,0,0,371
6,0,0,0,0,371
7,0,0,0,0,371
8,0,0,0,0,371
9,0,0,0,0,371
10,0,0,0,0,371
11,0,0,0,0,371
12,0,0,0,0,371
13,0,0,0,0,371
14,0,0,0,0,371
15,0,0,0,0,371
0,0,0,0,0,371
1,0,0,0,0,371
2,0,0,0,0,371
3,0,0,0,0,370
4,0,0,0,0,370
5,0,0,0,0,370
6,0,0,0,0,371
7,0,0,0,0,370
8,0,0,0,0,370
9,0,0,0,0,370
10,0,0,0,0,370
11,0,0,0,0,370
12,0,0,0,0,370
13,0,0,0,0,370
14,0,0,0,0,370
15,0,0,0,0,370
0,0,0,0,0,370
1,0,0,0,0,370
2,0,0,0,0,370
3,0,0,0,0,370
4,0,0,0,0,370
5,0,0,0,0,370
6,0,0,0,0,370
7,0,0,0,0,370
8,0,0,0,0,370
9,0,0,0,0,370
10,0,0,0,0,370
11,0,0,0,0,369
12,0,0,0,0,369
13,0,0,0,0,369
14,0,0,0,0,369
15,0,0,0,0,369
0,0,0,0,0,369
1,0,0,0,0,369
2,0,0,0,0,369
3,0,0,0,0,369
4,0,0,0,0,369
5,0,0,0,0,369
6,0,0,0,0,369
7,0,0,0,0,369
8,0,0,0,0,369
9,0,0,0,0,369
10,0,0,0,0,369
11,0,0,0,0,369
12,0,0,0,0,369
13,0,0,0,0,369
14,0,0,0,0,369
15,0,0,0,0,369
0,0,0,0,0,369
1,0,0,0,0,369
2,0,0,0,0,369
3,0,0,0,0,369
4,0,0,0,0,369
5,0,0,0,0,369
6,0,0,0,0,369
7,0,0,0,0,369
8,0,0,0,0,369
9,0,0,0,0,369
10,0,0,0,0,369
11,0,0,0,0,369
12,0,0,0,0,369
13,0,0,0,0,369
14,0,0,0,0,369
15,0,0,0,0,369
0,0,0,0,0,369
1,0,0,0,0,369
2,0,0,0,0,369
3,0,0,0,0,369
4,0,0,0,0,369
5,0,0,0,0,369
6,0,0,0,0,369
7,0,0,0,0,369
8,0,0,0,0,369
9,0,0,0,0,369
10,0,0,0,0,369
11,0,0,0,0,369
12,0,0,0,0,369
13,0,0,0,0,369
14,0,0,0,0,369
15,0,0,0,0,369
0,0,0,0,0,369
1,0,0,0,0,369
2,0,0,0,0,369
3,0,0,0,0,369
4,0,0,0,0,369
5,0,0,0,0,369
6,0,0,0,0,369
7,0,0,0,0,369
8,0,0,0,0,368
9,0,0,0,0,369
10,0,0,0,0,369
11,0,0,0,0,368
12,0,0,0,0,369
13,0,0,0,0,368
14,0,0,0,0,368
15,0,0,0,0,368
0,0,0,0,0,368
1,0,0,0,0,368
2,0,0,0,0,368
3,0,0,0,0,368
4,0,0,0,0,368
5,0,0,0,0,368
6,0,0,0,0,368
7,0,0,0,0,368
8,0,0,0,0,368
9,0,0,0,0,368
10,0,0,0,0,368
11,0,0,0,0,368
12,0,0,0,0,368
13,0,0,0,0,368
14,0,0,0,0,368
15,0,0,0,0,368
0,0,0,0,0,368
1,0,0,0,0,368
2,0,0,0,0,368
3,0,0,0,0,368
4,0,0,0,0,368
5,0,0,0,0,368
6,0,0,0,0,368
7,0,0,0,0,368
8,0,0,0,0,368
9,0,0,0,0,368
10,0,0,0,0,368
11,0,0,0,0,368
12,0,0,0,0,368
13,0,0,0,0,368
14,0,0,0,0,368
15,0,0,0,0,368
0,0,0,0,0,368
1,0,0,0,0,368
2,0,0,0,0,368
3,0,0,0,0,368
4,0,0,0,0,368
5,0,0,0,0,368
6,0,0,0,0,368
7,0,0,0,0,368
8,0,0,0,0,368
9,0,0,0,0,368
10,0,0,0,0,368
11,0,0,0,0,368
12,0,0,0,0,368
13,0,0,0,0,368
14,0,0,0,0,368
15,0,0,0,0,368
0,0,0,0,0,368
1,0,0,0,0,368
2,0,0,0,0,368
3,0,0,0,0,368
4,0,0,0,0,368
5,0,0,0,0,368
6,0,0,0,0,368
7,0,0,0,0,368
8,0,0,0,0,368
9,0,0,0,0,368
10,0,0,0,0,369
11,0,0,0,0,368
12,0,0,0,0,369
13,0,0,0,0,369
14,0,0,0,0,369
15,0,0,0,0,368
0,0,0,0,0,369
1,0,0,0,0,369
2,0,0,0,0,369
3,0,0,0,0,369
4,0,0,0,0,369
5,0,0,0,0,369
6,0,0,0,0,369
7,0,0,0,0,369
8,0,0,0,0,369
9,0,0,0,0,369
10,0,0,0,0,369
11,0,0,0,0,369
12,0,0,0,0,369
13,0,0,0,0,369
14,0,0,0,0,370
15,0,0,0,0,370
0,0,0,0,0,370
1,0,0,0,0,370
2,0,0,0,0,370
3,0,0,0,0,370
4,0,0,0,0,370
5,0,0,0,0,370
6,0,0,0,0,371
7,0,0,0,0,370
8,0,0,0,0,371
9,0,0,0,0,371
10,0,0,0,0,371
11,0,0,0,0,371
12,0,0,0,0,371
13,0,0,0,0,371
14,0,0,0,0,371
15,0,0,0,0,371
0,0,0,0,0,371
1,0,0,0,0,371
2,0,0,0,0,372
3,0,0,0,0,371
4,0,0,0,0,371
5,0,0,0,0,372
6,0,0,0,0,372
7,0,0,0,0,372
8,0,0,0,0,372
9,0,0,0,0,372
10,0,0,0,0,372
11,0,0,0,0,372
12,0,0,0,0,372
13,0,0,0,0,372
14,0,0,0,0,373
15,0,0,0,0,373
0,0,0,0,0,373
1,0,0,0,0,373
2,0,0,0,0,373
3,0,0,0,0,373
4,0,0,0,0,373
5,0,0,0,0,373
6,0,0,0,0,373
7,0,0,0,0,373
8,0,0,0,0,373
9,0,0,0,0,373
10,0,0,0,0,374
11,0,0,0,0,374
12,0,0,0,0,374
13,0,0,0,0,374
14,0,0,0,0,374
15,0,0,0,0,374
0,0,0,0,0,374
1,0,0,0,0,374
2,0,0,0,0,374
3,0,0,0,0,374
4,0,0,0,0,374
5,0,0,0,0,374
6,0,0,0,0,374
7,0,0,0,0,374
8,0,0,0,0,374
9,0,0,0,0,374
10,0,0,0,0,374
11,0,0,0,0,374
12,0,0,0,0,374
13,0,0,0,0,374
14,0,0,0,0,375
15,0,0,0,0,374
0,0,0,0,0,374
1,0,0,0,0,375
2,0,0,0,0,375
3,0,0,0,0,375
4,0,0,0,0,375
5,0,0,0,0,375
6,0,0,0,0,375
7,0,0,0,0,375
8,0,0,0,0,375
9,0,0,0,0,375
10,0,0,0,0,375
11,0,0,0,0,375
12,0,0,0,0,375
13,0,0,0,0,375
14,0,0,0,0,375
15,0,0,0,0,375
0,0,0,0,0,375
1,0,0,0,0,375
2,0,0,0,0,375
3,0,0,0,0,375
4,0,0,0,0,375
5,0,0,0,0,375
6,0,0,0,0,375
7,0,0,0,0,375
8,0,0,0,0,375
9,0,0,0,0,375
10,0,0,0,0,375
11,0,0,0,0,375
12,0,0,0,0,375
13,0,0,0,0,375
14,0,0,0,0,375
15,0,0,0,0,375
0,0,0,0,0,375
1,0,0,0,0,375
2,0,0,0,0,375
3,0,0,0,0,375
4,0,0,0,0,375
5,0,0,0,0,375
6,0,0,0,0,375
7,0,0,0,0,375
8,0,0,0,0,375
9,0,0,0,0,375
10,0,0,0,0,375
11,0,0,0,0,375
12,0,0,0,0,375
13,0,0,0,0,375
14,0,0,0,0,375
15,0,0,0,0,375
0,0,0,0,0,375
1,0,0,0,0,375
2,0,0,0,0,375
3,0,0,0,0,375
4,0,0,0,0,375
5,0,0,0,0,375
6,0,0,0,0,375
7,0,0,0,0,375
8,0,0,0,0,375
9,0,0,0,0,375
10,0,0,0,0,375
11,0,0,0,0,375
12,0,0,0,0,375
13,0,0,0,0,375
14,0,0,0,0,375
15,0,0,0,0,375
0,0,0,0,0,375
1,0,0,0,0,375
2,0,0,0,0,375
3,0,0,0,0,375
4,0,0,0,0,375
5,0,0,0,0,375
6,0,0,0,0,375
7,0,0,0,0,375
8,0,0,0,0,374
9,0,0,0,0,375
10,0,0,0,0,374
11,0,0,0,0,374
12,0,0,0,0,374
13,0,0,0,0,374
14,0,0,0,0,375
15,0,0,0,0,374
0,0,0,0,0,374
1,0,0,0,0,374
2,0,0,0,0,374
3,0,0,0,0,374
4,0,0,0,0,374
5,0,0,0,0,374
6,0,0,0,0,374
7,0,0,0,0,374
8,0,0,0,0,374
9,0,0,0,0,374
10,0,0,0,0,374
11,0,0,0,0,374
12,0,0,0,0,374
13,0,0,0,0,374
14,0,0,0,0,374
15,0,0,0,0,374
0,0,0,0,0,374
1,0,0,0,0,374
2,0,0,0,0,374
3,0,0,0,0,373
4,0,0,0,0,373
5,0,0,0,0,373
6,0,0,0,0,373
7,0,0,0,0,373
8,0,0,0,0,373
9,0,0,0,0,373
10,0,0,0,0,373
11,0,0,0,0,373
12,0,0,0,0,373
13,0,0,0,0,373
14,0,0,0,0,373
15,0,0,0,0,373
0,0,0,0,0,372
1,0,0,0,0,372
2,0,0,0,0,372
3,0,0,0,0,372
4,0,0,0,0,372
5,0,0,0,0,372
6,0,0,0,0,372
7,0,0,0,0,372
8,0,0,0,0,372
9,0,0,0,0,372
10,0,0,0,0,372
11,0,0,0,0,372
12,0,0,0,0,372
13,0,0,0,0,372
14,0,0,0,0,372
15,0,0,0,0,371
0,0,0,0,0,371
1,0,0,0,0,371
2,0,0,0,0,371
3,0,0,0,0,372
4,0,0,0,0,371
5,0,0,0,0,371
6,0,0,0,0,372
7,0,0,0,0,372
8,0,0,0,0,371
9,0,0,0,0,371
10,0,0,0,0,372
11,0,0,0,0,371
12,0,0,0,0,371
13,0,0,0,0,371
14,0,0,0,0,371
15,0,0,0,0,371
0,0,0,0,0,371
1,0,0,0,0,371
2,0,0,0,0,371
3,0,0,0,0,371
4,0,0,0,0,370
5,0,0,0,0,370
6,0,0,0,0,370
7,0,0,0,0,370
8,0,0,0,0,370
9,0,0,0,0,369
10,0,0,0,0,370
11,0,0,0,0,369
12,0,0,0,0,369
13,0,0,0,0,369
14,0,0,0,0,369
15,0,0,0,0,369
0,0,0,0,0,369
1,0,0,0,0,369
2,0,0,0,0,369
3,0,0,0,0,369
4,0,0,0,0,369
5,0,0,0,0,369
6,0,0,0,0,369
7,0,0,0,0,369
8,0,0,0,0,368
9,0,0,0,0,368
10,0,0,0,0,369
11,0,0,0,0,368
12,0,0,0,0,368
13,0,0,0,0,368
14,0,0,0,0,368
15,0,0,0,0,368
0,0,0,0,0,368
1,0,0,0,0,368
2,0,0,0,0,368
3,0,0,0,0,368
4,0,0,0,0,368
5,0,0,0,0,368
6,0,0,0,0,368
7,0,0,0,0,368
8,0,0,0,0,368
9,0,0,0,0,368
10,0,0,0,0,368
11,0,0,0,0,368
12,0,0,0,0,368
13,0,0,0,0,368
14,0,0,0,0,368
15,0,0,0,0,368
0,0,0,0,0,368
1,0,0,0,0,368
2,0,0,0,0,368
3,0,0,0,0,368
4,0,0,0,0,368
5,0,0,0,0,368
6,0,0,0,0,368
7,0,0,0,0,368
8,0,0,0,0,367
9,0,0,0,0,367
10,0,0,0,0,367
11,0,0,0,0,367
12,0,0,0,0,367
13,0,0,0,0,367
14,0,0,0,0,367
15,0,0,0,0,367
0,0,0,0,0,367
1,0,0,0,0,367
2,0,0,0,0,367
3,0,0,0,0,367
4,0,0,0,0,367
5,0,0,0,0,367
6,0,0,0,0,367
7,0,0,0,0,367
8,0,0,0,0,367
9,0,0,0,0,367
10,0,0,0,0,367
11,0,0,0,0,367
12,0,0,0,0,367
13,0,0,0,0,367
14,0,0,0,0,367
15,0,0,0,0,366
0,0,0,0,0,366
1,0,0,0,0,366
2,0,0,0,0,367
3,0,0,0,0,366
4,0,0,0,0,366
5,0,0,0,0,366
6,0,0,0,0,366
7,0,0,0,0,366
8,0,0,0,0,366
9,0,0,0,0,366
10,0,0,0,0,366
11,0,0,0,0,366
12,0,0,0,0,366
13,0,0,0,0,366
14,0,0,0,0,366
15,0,0,0,0,366
0,0,0,0,0,366
1,0,0,0,0,366
2,0,0,0,0,366
3,0,0,0,0,365
4,0,0,0,0,365
5,0,0,0,0,365
6,0,0,0,0,366
7,0,0,0,0,365
8,0,0,0,0,365
9,0,0,0,0,365
10,0,0,0,0,365
11,0,0,0,0,365
12,0,0,0,0,365
13,0,0,0,0,365
14,0,0,0,0,365
15,0,0,0,0,365
0,0,0,0,0,365
1,0,0,0,0,365
2,0,0,0,0,365
3,0,0,0,0,365
4,0,0,0,0,365
5,0,0,0,0,365
6,0,0,0,0,365
7,0,0,0,0,365
8,0,0,0,0,365
9,0,0,0,0,365
10,0,0,0,0,365
11,0,0,0,0,365
12,0,0,0,0,365
13,0,0,0,0,365
14,0,0,0,0,365
15,0,0,0,0,364
0,0,0,0,0,364
1,0,0,0,0,364
2,0,0,0,0,364
3,0,0,0,0,364
4,0,0,0,0,364
5,0,0,0,0,364
6,0,0,0,0,364
7,0,0,0,0,364
8,0,0,0,0,364
9,0,0,0,0,364
10,0,0,0,0,364
11,0,0,0,0,364
12,0,0,0,0,364
13,0,0,0,0,364
14,0,0,0,0,364
15,0,0,0,0,364
0,0,0,0,0,364
1,0,0,0,0,364
2,0,0,0,0,364
3,0,0,0,0,364
4,0,0,0,0,364
5,0,0,0,0,364
6,0,0,0,0,364
7,0,0,0,0,364
8,0,0,0,0,364
9,0,0,0,0,364
10,0,0,0,0,364
11,0,0,0,0,364
12,0,0,0,0,363
13,0,0,0,0,363
14,0,0,0,0,364
15,0,0,0,0,363
0,0,0,0,0,363
1,0,0,0,0,363
2,0,0,0,0,364
3,0,0,0,0,363
4,0,0,0,0,363
5,0,0,0,0,363
6,0,0,0,0,363
7,0,0,0,0,363
8,0,0,0,0,363
9,0,0,0,0,363
10,0,0,0,0,363
11,0,0,0,0,363
12,0,0,0,0,363
13,0,0,0,0,363
14,0,0,0,0,363
15,0,0,0,0,363
0,0,0,0,0,363
1,0,0,0,0,363
2,0,0,0,0,363
3,0,0,0,0,363
4,0,0,0,0,363
5,0,0,0,0,362
6,0,0,0,0,363
7,0,0,0,0,362
8,0,0,0,0,362
9,0,0,0,0,362
10,0,0,0,0,363
11,0,0,0,0,362
12,0,0,0,0,362
13,0,0,0,0,362
14,0,0,0,0,363
15,0,0,0,0,362
0,0,0,0,0,362
1,0,0,0,0,362
2,0,0,0,0,363
3,0,0,0,0,362
4,0,0,0,0,362
5,0,0,0,0,362
6,0,0,0,0,363
7,0,0,0,0,363
8,0,0,0,0,363
9,0,0,0,0,363
10,0,0,0,0,363
11,0,0,0,0,363
12,0,0,0,0,363
13,0,0,0,0,363
14,0,0,0,0,363
15,0,0,0,0,363
0,0,0,0,0,363
1,0,0,0,0,363
2,0,0,0,0,363
3,0,0,0,0,363
4,0,0,0,0,363
5,0,0,0,0,363
6,0,0,0,0,363
7,0,0,0,0,363
8,0,0,0,0,363
9,0,0,0,0,363
10,0,0,0,0,363
11,0,0,0,0,363
12,0,0,0,0,362
13,0,0,0,0,362
14,0,0,0,0,363
15,0,0,0,0,362
0,0,0,0,0,362
1,0,0,0,0,362
2,0,0,0,0,362
3,0,0,0,0,362
4,0,0,0,0,362
5,0,0,0,0,362
6,0,0,0,0,362
7,0,0,0,0,362
8,0,0,0,0,362
9,0,0,0,0,362
10,0,0,0,0,362
11,0,0,0,0,362
12,0,0,0,0,362
13,0,0,0,0,362
14,0,0,0,0,362
15,0,0,0,0,362
0,0,0,0,0,361
1,0,0,0,0,361
2,0,0,0,0,362
3,0,0,0,0,361
4,0,0,0,0,361
5,0,0,0,0,361
6,0,0,0,0,361
7,0,0,0,0,361
8,0,0,0,0,361
9,0,0,0,0,361
10,0,0,0,0,361
11,0,0,0,0,361
12,0,0,0,0,361
13,0,0,0,0,361
14,0,0,0,0,361
15,0,0,0,0,361
0,0,0,0,0,361
1,0,0,0,0,361
2,0,0,0,0,361
3,0,0,0,0,361
4,0,0,0,0,361
5,0,0,0,0,361
6,0,0,0,0,361
7,0,0,0,0,361
8,0,0,0,0,361
9,0,0,0,0,361
10,0,0,0,0,361
11,0,0,0,0,361
12,0,0,0,0,361
13,0,0,0,0,361
14,0,0,0,0,361
15,0,0,0,0,361
0,0,0,0,0,361
1,0,0,0,0,361
2,0,0,0,0,361
3,0,0,0,0,361
4,0,0,0,0,361
5,0,0,0,0,361
6,0,0,0,0,361
7,0,0,0,0,361
8,0,0,0,0,361
9,0,0,0,0,361
10,0,0,0,0,361
11,0,0,0,0,361
12,0,0,0,0,360
13,0,0,0,0,360
14,0,0,0,0,361
15,0,0,0,0,360
0,0,0,0,0,360
1,0,0,0,0,360
2,0,0,0,0,360
3,0,0,0,0,360
4,0,0,0,0,360
5,0,0,0,0,360
6,0,0,0,0,360
7,0,0,0,0,360
8,0,0,0,0,360
9,0,0,0,0,360
10,0,0,0,0,360
11,0,0,0,0,360
12,0,0,0,0,360
13,0,0,0,0,360
14,0,0,0,0,360
15,0,0,0,0,360
0,0,0,0,0,360
1,0,0,0,0,360
2,0,0,0,0,360
3,0,0,0,0,360
4,0,0,0,0,360
5,0,0,0,0,360
6,0,0,0,0,360
7,0,0,0,0,360
8,0,0,0,0,359
9,0,0,0,0,359
10,0,0,0,0,360
11,0,0,0,0,359
12,0,0,0,0,359
13,0,0,0,0,359
14,0,0,0,0,360
15,0,0,0,0,359
0,0,0,0,0,359
1,0,0,0,0,359
2,0,0,0,0,359
3,0,0,0,0,359
4,0,0,0,0,359
5,0,0,0,0,359
6,0,0,0,0,359
7,0,0,0,0,359
8,0,0,0,0,359
9,0,0,0,0,359
10,0,0,0,0,359
11,0,0,0,0,359
12,0,0,0,0,359
13,0,0,0,0,359
14,0,0,0,0,359
15,0,0,0,0,359
0,0,0,0,0,359
1,0,0,0,0,359
2,0,0,0,0,359
3,0,0,0,0,359
4,0,0,0,0,359
5,0,0,0,0,359
6,0,0,0,0,359
7,0,0,0,0,359
8,0,0,0,0,359
9,0,0,0,0,359
10,0,0,0,0,359
11,0,0,0,0,359
12,0,0,0,0,359
13,0,0,0,0,359
14,0,0,0,0,359
15,0,0,0,0,359
0,0,0,0,0,359
1,0,0,0,0,359
2,0,0,0,0,359
3,0,0,0,0,359
4,0,0,0,0,359
5,0,0,0,0,359
6,0,0,0,0,359
7,0,0,0,0,359
8,0,0,0,0,359
9,0,0,0,0,359
10,0,0,0,0,359
11,0,0,0,0,359
12,0,0,0,0,359
13,0,0,0,0,359
14,0,0,0,0,359
15,0,0,0,0,359
0,0,0,0,0,359
1,0,0,0,0,359
2,0,0,0,0,359
3,0,0,0,0,359
4,0,0,0,0,359
5,0,0,0,0,359
6,0,0,0,0,359
7,0,0,0,0,359
8,0,0,0,0,359
9,0,0,0,0,359
10,0,0,0,0,359
11,0,0,0,0,359
12,0,0,0,0,358
13,0,0,0,0,358
14,0,0,0,0,359
15,0,0,0,0,359
0,0,0,0,0,358
1,0,0,0,0,358
2,0,0,0,0,358
3,0,0,0,0,358
4,0,0,0,0,358
5,0,0,0,0,358
6,0,0,0,0,358
7,0,0,0,0,358
8,0,0,0,0,358
9,0,0,0,0,358
10,0,0,0,0,358
11,0,0,0,0,358
12,0,0,0,0,358
13,0,0,0,0,358
14,0,0,0,0,358
15,0,0,0,0,358
0,0,0,0,0,358
1,0,0,0,0,358
2,0,0,0,0,358
3,0,0,0,0,358
4,0,0,0,0,358
5,0,0,0,0,358
6,0,0,0,0,358
7,0,0,0,0,358
8,0,0,0,0,358
9,0,0,0,0,358
10,0,0,0,0,358
11,0,0,0,0,358
12,0,0,0,0,358
13,0,0,0,0,358
14,0,0,0,0,358
15,0,0,0,0,358
0,0,0,0,0,358
1,0,0,0,0,358
2,0,0,0,0,358
3,0,0,0,0,358
4,0,0,0,0,357
5,0,0,0,0,357
6,0,0,0,0,358
7,0,0,0,0,357
8,0,0,0,0,357
9,0,0,0,0,357
10,0,0,0,0,358
11,0,0,0,0,357
