nSeq,I1,I2,O1,O2,A3
7,0,0,0,0,508
8,0,0,0,0,508
9,0,0,0,0,508
10,0,0,0,0,508
11,0,0,0,0,508
12,0,0,0,0,508
13,0,0,0,0,508
14,0,0,0,0,508
15,0,0,0,0,508
0,0,0,0,0,507
1,0,0,0,0,507
2,0,0,0,0,507
3,0,0,0,0,508
4,0,0,0,0,507
5,0,0,0,0,507
6,0,0,0,0,507
7,0,0,0,0,507
8,0,0,0,0,507
9,0,0,0,0,507
10,0,0,0,0,507
11,0,0,0,0,507
12,0,0,0,0,507
13,0,0,0,0,507
14,0,0,0,0,507
15,0,0,0,0,507
0,0,0,0,0,507
1,0,0,0,0,507
2,0,0,0,0,507
3,0,0,0,0,507
4,0,0,0,0,507
5,0,0,0,0,507
6,0,0,0,0,507
7,0,0,0,0,507
8,0,0,0,0,507
9,0,0,0,0,507
10,0,0,0,0,507
11,0,0,0,0,507
12,0,0,0,0,507
13,0,0,0,0,507
14,0,0,0,0,507
15,0,0,0,0,507
0,0,0,0,0,507
1,0,0,0,0,507
2,0,0,0,0,507
3,0,0,0,0,507
4,0,0,0,0,506
5,0,0,0,0,506
6,0,0,0,0,507
7,0,0,0,0,507
8,0,0,0,0,506
9,0,0,0,0,506
10,0,0,0,0,506
11,0,0,0,0,507
12,0,0,0,0,506
13,0,0,0,0,506
14,0,0,0,0,506
15,0,0,0,0,506
0,0,0,0,0,506
1,0,0,0,0,506
2,0,0,0,0,506
3,0,0,0,0,506
4,0,0,0,0,506
5,0,0,0,0,506
6,0,0,0,0,506
7,0,0,0,0,506
8,0,0,0,0,506
9,0,0,0,0,506
10,0,0,0,0,506
11,0,0,0,0,506
12,0,0,0,0,506
13,0,0,0,0,506
14,0,0,0,0,506
15,0,0,0,0,506
0,0,0,0,0,506
1,0,0,0,0,506
2,0,0,0,0,506
3,0,0,0,0,506
4,0,0,0,0,506
5,0,0,0,0,506
6,0,0,0,0,506
7,0,0,0,0,506
8,0,0,0,0,506
9,0,0,0,0,506
10,0,0,0,0,506
11,0,0,0,0,506
12,0,0,0,0,506
13,0,0,0,0,506
14,0,0,0,0,505
15,0,0,0,0,505
0,0,0,0,0,505
1,0,0,0,0,505
2,0,0,0,0,505
3,0,0,0,0,505
4,0,0,0,0,505
5,0,0,0,0,505
6,0,0,0,0,505
7,0,0,0,0,505
8,0,0,0,0,505
9,0,0,0,0,505
10,0,0,0,0,505
11,0,0,0,0,505
12,0,0,0,0,505
13,0,0,0,0,505
14,0,0,0,0,505
15,0,0,0,0,505
0,0,0,0,0,505
1,0,0,0,0,505
2,0,0,0,0,505
3,0,0,0,0,505
4,0,0,0,0,505
5,0,0,0,0,505
6,0,0,0,0,505
7,0,0,0,0,505
8,0,0,0,0,505
9,0,0,0,0,505
10,0,0,0,0,505
11,0,0,0,0,505
12,0,0,0,0,505
13,0,0,0,0,505
14,0,0,0,0,505
15,0,0,0,0,505
0,0,0,0,0,505
1,0,0,0,0,505
2,0,0,0,0,505
3,0,0,0,0,505
4,0,0,0,0,505
5,0,0,0,0,505
6,0,0,0,0,505
7,0,0,0,0,505
8,0,0,0,0,504
9,0,0,0,0,504
10,0,0,0,0,504
11,0,0,0,0,504
12,0,0,0,0,504
13,0,0,0,0,504
14,0,0,0,0,504
15,0,0,0,0,504
0,0,0,0,0,504
1,0,0,0,0,504
2,0,0,0,0,504
3,0,0,0,0,504
4,0,0,0,0,504
5,0,0,0,0,504
6,0,0,0,0,504
7,0,0,0,0,504
8,0,0,0,0,504
9,0,0,0,0,504
10,0,0,0,0,504
11,0,0,0,0,504
12,0,0,0,0,504
13,0,0,0,0,504
14,0,0,0,0,504
15,0,0,0,0,504
0,0,0,0,0,504
1,0,0,0,0,504
2,0,0,0,0,504
3,0,0,0,0,504
4,0,0,0,0,504
5,0,0,0,0,504
6,0,0,0,0,504
7,0,0,0,0,504
8,0,0,0,0,504
9,0,0,0,0,504
10,0,0,0,0,504
11,0,0,0,0,504
12,0,0,0,0,504
13,0,0,0,0,504
14,0,0,0,0,504
15,0,0,0,0,504
0,0,0,0,0,504
1,0,0,0,0,504
2,0,0,0,0,504
3,0,0,0,0,504
4,0,0,0,0,504
5,0,0,0,0,503
6,0,0,0,0,504
7,0,0,0,0,504
8,0,0,0,0,504
9,0,0,0,0,503
10,0,0,0,0,504
11,0,0,0,0,504
12,0,0,0,0,503
13,0,0,0,0,503
14,0,0,0,0,503
15,0,0,0,0,503
0,0,0,0,0,503
1,0,0,0,0,503
2,0,0,0,0,503
3,0,0,0,0,503
4,0,0,0,0,503
5,0,0,0,0,503
6,0,0,0,0,503
7,0,0,0,0,503
8,0,0,0,0,503
9,0,0,0,0,503
10,0,0,0,0,503
11,0,0,0,0,503
12,0,0,0,0,503
13,0,0,0,0,503
14,0,0,0,0,503
15,0,0,0,0,503
0,0,0,0,0,503
1,0,0,0,0,503
2,0,0,0,0,503
3,0,0,0,0,503
4,0,0,0,0,503
5,0,0,0,0,503
6,0,0,0,0,502
7,0,0,0,0,503
8,0,0,0,0,503
9,0,0,0,0,502
10,0,0,0,0,503
11,0,0,0,0,502
12,0,0,0,0,502
13,0,0,0,0,502
14,0,0,0,0,502
15,0,0,0,0,502
0,0,0,0,0,502
1,0,0,0,0,502
2,0,0,0,0,502
3,0,0,0,0,502
4,0,0,0,0,502
5,0,0,0,0,502
6,0,0,0,0,502
7,0,0,0,0,502
8,0,0,0,0,502
9,0,0,0,0,502
10,0,0,0,0,502
11,0,0,0,0,502
12,0,0,0,0,502
13,0,0,0,0,502
14,0,0,0,0,502
15,0,0,0,0,502
0,0,0,0,0,502
1,0,0,0,0,502
2,0,0,0,0,502
3,0,0,0,0,502
4,0,0,0,0,502
5,0,0,0,0,502
6,0,0,0,0,502
7,0,0,0,0,502
8,0,0,0,0,502
9,0,0,0,0,502
10,0,0,0,0,502
11,0,0,0,0,502
12,0,0,0,0,502
13,0,0,0,0,502
14,0,0,0,0,502
15,0,0,0,0,502
0,0,0,0,0,502
1,0,0,0,0,502
2,0,0,0,0,502
3,0,0,0,0,502
4,0,0,0,0,501
5,0,0,0,0,501
6,0,0,0,0,501
7,0,0,0,0,502
8,0,0,0,0,501
9,0,0,0,0,501
10,0,0,0,0,501
11,0,0,0,0,501
12,0,0,0,0,501
13,0,0,0,0,501
14,0,0,0,0,501
15,0,0,0,0,501
0,0,0,0,0,501
1,0,0,0,0,501
2,0,0,0,0,501
3,0,0,0,0,501
4,0,0,0,0,501
5,0,0,0,0,501
6,0,0,0,0,501
7,0,0,0,0,501
8,0,0,0,0,501
9,0,0,0,0,501
10,0,0,0,0,501
11,0,0,0,0,501
12,0,0,0,0,501
13,0,0,0,0,501
14,0,0,0,0,501
15,0,0,0,0,501
0,0,0,0,0,501
1,0,0,0,0,501
2,0,0,0,0,500
3,0,0,0,0,501
4,0,0,0,0,501
5,0,0,0,0,500
6,0,0,0,0,500
7,0,0,0,0,501
8,0,0,0,0,501
9,0,0,0,0,500
10,0,0,0,0,500
11,0,0,0,0,500
12,0,0,0,0,500
13,0,0,0,0,500
14,0,0,0,0,500
15,0,0,0,0,500
0,0,0,0,0,500
1,0,0,0,0,500
2,0,0,0,0,500
3,0,0,0,0,500
4,0,0,0,0,500
5,0,0,0,0,500
6,0,0,0,0,500
7,0,0,0,0,500
8,0,0,0,0,500
9,0,0,0,0,500
10,0,0,0,0,500
11,0,0,0,0,500
12,0,0,0,0,500
13,0,0,0,0,500
14,0,0,0,0,500
15,0,0,0,0,500
0,0,0,0,0,500
1,0,0,0,0,500
2,0,0,0,0,500
3,0,0,0,0,500
4,0,0,0,0,500
5,0,0,0,0,500
6,0,0,0,0,500
7,0,0,0,0,500
8,0,0,0,0,499
9,0,0,0,0,499
10,0,0,0,0,499
11,0,0,0,0,500
12,0,0,0,0,499
13,0,0,0,0,499
14,0,0,0,0,499
15,0,0,0,0,499
0,0,0,0,0,499
1,0,0,0,0,499
2,0,0,0,0,499
3,0,0,0,0,499
4,0,0,0,0,499
5,0,0,0,0,499
6,0,0,0,0,499
7,0,0,0,0,499
8,0,0,0,0,499
9,0,0,0,0,499
10,0,0,0,0,499
11,0,0,0,0,499
12,0,0,0,0,499
13,0,0,0,0,499
14,0,0,0,0,499
15,0,0,0,0,499
0,0,0,0,0,499
1,0,0,0,0,499
2,0,0,0,0,499
3,0,0,0,0,499
4,0,0,0,0,499
5,0,0,0,0,499
6,0,0,0,0,499
7,0,0,0,0,499
8,0,0,0,0,499
9,0,0,0,0,499
10,0,0,0,0,499
11,0,0,0,0,499
12,0,0,0,0,499
13,0,0,0,0,499
14,0,0,0,0,499
15,0,0,0,0,499
0,0,0,0,0,499
1,0,0,0,0,499
2,0,0,0,0,499
3,0,0,0,0,499
4,0,0,0,0,499
5,0,0,0,0,499
6,0,0,0,0,499
7,0,0,0,0,499
8,0,0,0,0,499
9,0,0,0,0,499
10,0,0,0,0,499
11,0,0,0,0,499
12,0,0,0,0,499
13,0,0,0,0,499
14,0,0,0,0,499
15,0,0,0,0,498
0,0,0,0,0,499
1,0,0,0,0,498
2,0,0,0,0,499
3,0,0,0,0,498
4,0,0,0,0,498
5,0,0,0,0,498
6,0,0,0,0,498
7,0,0,0,0,498
8,0,0,0,0,498
9,0,0,0,0,498
10,0,0,0,0,498
11,0,0,0,0,498
12,0,0,0,0,498
13,0,0,0,0,498
14,0,0,0,0,498
15,0,0,0,0,498
0,0,0,0,0,498
1,0,0,0,0,498
2,0,0,0,0,498
3,0,0,0,0,498
4,0,0,0,0,498
5,0,0,0,0,498
6,0,0,0,0,498
7,0,0,0,0,498
8,0,0,0,0,498
9,0,0,0,0,498
10,0,0,0,0,498
11,0,0,0,0,498
12,0,0,0,0,498
13,0,0,0,0,498
14,0,0,0,0,498
15,0,0,0,0,498
0,0,0,0,0,497
1,0,0,0,0,498
2,0,0,0,0,498
3,0,0,0,0,498
4,0,0,0,0,498
5,0,0,0,0,497
6,0,0,0,0,498
7,0,0,0,0,497
8,0,0,0,0,498
9,0,0,0,0,498
10,0,0,0,0,497
11,0,0,0,0,497
12,0,0,0,0,497
13,0,0,0,0,497
14,0,0,0,0,497
15,0,0,0,0,497
0,0,0,0,0,497
1,0,0,0,0,497
2,0,0,0,0,497
3,0,0,0,0,497
4,0,0,0,0,497
5,0,0,0,0,497
6,0,0,0,0,497
7,0,0,0,0,497
8,0,0,0,0,497
9,0,0,0,0,497
10,0,0,0,0,497
11,0,0,0,0,497
12,0,0,0,0,497
13,0,0,0,0,497
14,0,0,0,0,497
15,0,0,0,0,497
0,0,0,0,0,497
1,0,0,0,0,497
2,0,0,0,0,497
3,0,0,0,0,497
4,0,0,0,0,497
5,0,0,0,0,497
6,0,0,0,0,497
7,0,0,0,0,497
8,0,0,0,0,497
9,0,0,0,0,497
10,0,0,0,0,497
11,0,0,0,0,497
12,0,0,0,0,497
13,0,0,0,0,497
14,0,0,0,0,497
15,0,0,0,0,497
0,0,0,0,0,497
1,0,0,0,0,497
2,0,0,0,0,497
3,0,0,0,0,497
4,0,0,0,0,497
5,0,0,0,0,497
6,0,0,0,0,497
7,0,0,0,0,497
8,0,0,0,0,497
9,0,0,0,0,497
10,0,0,0,0,497
11,0,0,0,0,497
12,0,0,0,0,497
13,0,0,0,0,496
14,0,0,0,0,496
15,0,0,0,0,497
0,0,0,0,0,496
1,0,0,0,0,496
2,0,0,0,0,497
3,0,0,0,0,496
4,0,0,0,0,496
5,0,0,0,0,496
6,0,0,0,0,496
7,0,0,0,0,496
8,0,0,0,0,496
9,0,0,0,0,496
10,0,0,0,0,496
11,0,0,0,0,496
12,0,0,0,0,496
13,0,0,0,0,496
14,0,0,0,0,496
15,0,0,0,0,496
0,0,0,0,0,496
1,0,0,0,0,496
2,0,0,0,0,496
3,0,0,0,0,496
4,0,0,0,0,496
5,0,0,0,0,496
6,0,0,0,0,496
7,0,0,0,0,496
8,0,0,0,0,496
9,0,0,0,0,496
10,0,0,0,0,496
11,0,0,0,0,496
12,0,0,0,0,496
13,0,0,0,0,496
14,0,0,0,0,496
15,0,0,0,0,496
0,0,0,0,0,496
1,0,0,0,0,496
2,0,0,0,0,496
3,0,0,0,0,496
4,0,0,0,0,496
5,0,0,0,0,496
6,0,0,0,0,496
7,0,0,0,0,496
8,0,0,0,0,496
9,0,0,0,0,496
10,0,0,0,0,496
11,0,0,0,0,496
12,0,0,0,0,496
13,0,0,0,0,496
14,0,0,0,0,496
15,0,0,0,0,496
0,0,0,0,0,496
1,0,0,0,0,496
2,0,0,0,0,496
3,0,0,0,0,496
4,0,0,0,0,496
5,0,0,0,0,496
6,0,0,0,0,496
7,0,0,0,0,496
8,0,0,0,0,496
9,0,0,0,0,496
10,0,0,0,0,495
11,0,0,0,0,496
12,0,0,0,0,495
13,0,0,0,0,495
14,0,0,0,0,495
15,0,0,0,0,496
0,0,0,0,0,495
1,0,0,0,0,495
2,0,0,0,0,495
3,0,0,0,0,495
4,0,0,0,0,495
5,0,0,0,0,495
6,0,0,0,0,495
7,0,0,0,0,495
8,0,0,0,0,495
9,0,0,0,0,495
10,0,0,0,0,495
11,0,0,0,0,495
12,0,0,0,0,495
13,0,0,0,0,495
14,0,0,0,0,495
15,0,0,0,0,495
0,0,0,0,0,495
1,0,0,0,0,495
2,0,0,0,0,495
3,0,0,0,0,495
4,0,0,0,0,495
5,0,0,0,0,495
6,0,0,0,0,495
7,0,0,0,0,495
8,0,0,0,0,495
9,0,0,0,0,495
10,0,0,0,0,495
11,0,0,0,0,495
12,0,0,0,0,495
13,0,0,0,0,495
14,0,0,0,0,494
15,0,0,0,0,495
0,0,0,0,0,495
1,0,0,0,0,494
2,0,0,0,0,495
3,0,0,0,0,495
4,0,0,0,0,495
5,0,0,0,0,494
6,0,0,0,0,495
7,0,0,0,0,494
8,0,0,0,0,494
9,0,0,0,0,494
10,0,0,0,0,494
11,0,0,0,0,494
12,0,0,0,0,494
13,0,0,0,0,494
14,0,0,0,0,494
15,0,0,0,0,495
0,0,0,0,0,494
1,0,0,0,0,494
2,0,0,0,0,494
3,0,0,0,0,494
4,0,0,0,0,494
5,0,0,0,0,494
6,0,0,0,0,494
7,0,0,0,0,494
8,0,0,0,0,494
9,0,0,0,0,494
10,0,0,0,0,494
11,0,0,0,0,494
12,0,0,0,0,494
13,0,0,0,0,494
14,0,0,0,0,494
15,0,0,0,0,494
0,0,0,0,0,494
1,0,0,0,0,494
2,0,0,0,0,494
3,0,0,0,0,494
4,0,0,0,0,494
5,0,0,0,0,494
6,0,0,0,0,493
7,0,0,0,0,494
8,0,0,0,0,493
9,0,0,0,0,494
10,0,0,0,0,494
11,0,0,0,0,494
12,0,0,0,0,494
13,0,0,0,0,493
14,0,0,0,0,494
15,0,0,0,0,494
0,0,0,0,0,494
1,0,0,0,0,494
2,0,0,0,0,494
3,0,0,0,0,495
4,0,0,0,0,495
5,0,0,0,0,495
6,0,0,0,0,494
7,0,0,0,0,494
8,0,0,0,0,494
9,0,0,0,0,494
10,0,0,0,0,493
11,0,0,0,0,493
12,0,0,0,0,493
13,0,0,0,0,493
14,0,0,0,0,493
15,0,0,0,0,493
0,0,0,0,0,493
1,0,0,0,0,493
2,0,0,0,0,493
3,0,0,0,0,493
4,0,0,0,0,492
5,0,0,0,0,492
6,0,0,0,0,492
7,0,0,0,0,492
8,0,0,0,0,492
9,0,0,0,0,492
10,0,0,0,0,492
11,0,0,0,0,492
12,0,0,0,0,492
13,0,0,0,0,492
14,0,0,0,0,492
15,0,0,0,0,492
0,0,0,0,0,492
1,0,0,0,0,492
2,0,0,0,0,492
3,0,0,0,0,492
4,0,0,0,0,492
5,0,0,0,0,492
6,0,0,0,0,492
7,0,0,0,0,492
8,0,0,0,0,492
9,0,0,0,0,492
10,0,0,0,0,492
11,0,0,0,0,492
12,0,0,0,0,492
13,0,0,0,0,492
14,0,0,0,0,492
15,0,0,0,0,492
0,0,0,0,0,492
1,0,0,0,0,492
2,0,0,0,0,492
3,0,0,0,0,492
4,0,0,0,0,492
5,0,0,0,0,492
6,0,0,0,0,492
7,0,0,0,0,492
8,0,0,0,0,492
9,0,0,0,0,492
10,0,0,0,0,492
11,0,0,0,0,492
12,0,0,0,0,492
13,0,0,0,0,492
14,0,0,0,0,492
15,0,0,0,0,492
0,0,0,0,0,492
1,0,0,0,0,492
2,0,0,0,0,491
3,0,0,0,0,492
4,0,0,0,0,492
5,0,0,0,0,491
6,0,0,0,0,491
7,0,0,0,0,492
8,0,0,0,0,491
9,0,0,0,0,491
10,0,0,0,0,491
11,0,0,0,0,491
12,0,0,0,0,491
13,0,0,0,0,491
14,0,0,0,0,491
15,0,0,0,0,491
0,0,0,0,0,491
1,0,0,0,0,491
2,0,0,0,0,491
3,0,0,0,0,491
